x,y
2.404,0.9523610612450115
2.435,5.225927525834848
2.438,1.1386731957182548
2.442,3.845921708431623
2.448,7.239533905874399
2.461,0.8942272709337016
2.462,4.334427377346703
2.465,4.056019116309367
2.466,5.622514684595872
2.49,2.0386898536283744
2.507,5.110476601486966
2.524,5.295406342438922
2.5340000000000003,2.4821445872477126
2.535,2.1878591730705503
2.539,1.0418733057522576
2.54,7.802305505613098
2.544,6.926817323159981
2.544,6.926817323159981
2.572,5.507270476585299
2.577,1.7946409950517723
2.587,3.5095769138962627
2.59,6.778169507189352
2.603,6.429844560240994
2.611,4.599253949299664
2.616,5.471452300064263
2.634,0.9542798397657846
2.64,4.606754320752815
2.654,2.598953402383579
2.668,0.4925339499762966
2.6710000000000003,7.387321654325698
2.673,6.415901902429551
2.676,5.3063784199624155
2.677,5.467520971815966
2.695,7.319891420308136
2.695,7.319891420308136
2.733,6.340045528913171
2.745,2.7866342005015134
2.747,7.616692866788961
2.748,5.54548631384808
2.759,5.476908528444496
2.765,8.291888887791284
2.774,5.785370158468557
2.791,6.790037608129439
2.802,1.0926849426778924
2.811,3.738386428601724
2.819,4.408991278194108
2.823,2.8338225067797804
2.834,7.279958996938627
2.865,9.757895250161914
2.874,1.6835289377686085
2.895,9.93530504743714
2.899,4.6145305683283
2.899,4.6145305683283
2.914,14.471501000033832
2.916,2.594104760155365
2.9250000000000003,6.7081625438326915
2.9330000000000003,5.995255528880751
2.939,7.981480313611096
2.948,0.6987202963573562
2.964,4.0767155909665185
2.995,7.534798882251971
3.047,6.314508309081391
3.0580000000000003,10.218562267046806
3.067,8.591887346721677
3.078,6.3347351182660026
3.093,0.6043763815791445
3.099,9.586055676166684
3.108,10.760493689916878
3.108,10.760493689916878
3.119,10.390921264725478
3.1270000000000002,3.485495687557386
3.1430000000000002,9.914533691032357
3.154,7.7985316515830405
3.154,7.7985316515830405
3.1710000000000003,5.866172347096792
3.193,3.557785376572964
3.198,3.39550428676207
3.204,9.906174451201663
3.208,6.002316554625488
3.216,6.213073324901736
3.223,4.545919162105167
3.232,3.6938522392589745
3.235,8.026833562665914
3.237,2.4516740398620502
3.267,9.848945939153925
3.283,10.677283104115974
3.287,6.008713402072162
3.311,8.359882517216299
3.311,8.359882517216299
3.314,1.0793659059716472
3.314,1.0793659059716472
3.3160000000000003,6.896109435165811
3.3240000000000003,4.0556272870357954
3.337,6.695941989285587
3.342,8.861705850703315
3.347,3.0454640771635204
3.352,6.922585812483888
3.383,7.543900734665083
3.408,6.2574503915228
3.4130000000000003,7.146293202078013
3.416,6.440721113199627
3.418,5.883911833016709
3.44,4.146204499488233
3.448,4.487057920968473
3.459,5.998934791118746
3.478,9.549955176904142
3.481,7.015021158569654
3.501,3.075251475935871
3.5020000000000002,11.145805201045885
3.512,4.348306510099062
3.515,7.415169618556986
3.52,2.520316824291851
3.5260000000000002,10.629849463224314
3.532,7.207827545374527
3.532,7.207827545374527
3.541,4.511567834572647
3.551,8.245275007474865
3.5740000000000003,9.044736436518209
3.609,9.064222091062692
3.638,2.073773473307784
3.6430000000000002,11.912768208379696
3.644,5.19575555314087
3.646,5.404058168590382
3.68,9.015086925386921
3.684,5.080364562757238
3.692,10.341103394923874
3.713,11.369092792853912
3.725,4.334401589998238
3.734,6.020232989940492
3.745,1.8982667415515468
3.7600000000000002,8.274833777635102
3.765,1.7350544950226032
3.7680000000000002,5.837633271265511
3.7800000000000002,9.024321105704807
3.789,6.267523008098965
3.793,7.132694763308588
3.803,10.967202852121186
3.81,5.231209926389342
3.817,7.883875201787022
3.829,7.716886742041078
3.831,6.396773736644426
3.85,5.187263455250191
3.853,8.790838942135624
3.864,10.821422801930769
3.865,8.946668769383132
3.8930000000000002,9.324151644841777
3.9050000000000002,6.524777927078783
3.9090000000000003,11.28368335465721
3.93,12.624771216153828
3.9490000000000003,7.2588932548356855
3.964,8.616684580117816
3.974,8.034529402209554
3.978,4.969229379130525
3.98,5.885413680918386
3.991,4.565763051512589
4.0440000000000005,2.050770773919302
4.046,8.462355763510958
4.056,7.4721521001123845
4.056,7.4721521001123845
4.0600000000000005,6.422901907042313
4.086,6.203180736150755
4.094,5.7982135841601785
4.095,11.893239166605156
4.102,11.476876546391395
4.118,9.481885360002122
4.119,12.538518549703717
4.123,8.34448840833651
4.138,8.108626795189561
4.14,3.5551411317526096
4.167,6.722930202278121
4.175,11.321985797004636
4.186,8.498246951060684
4.187,6.133739899742824
4.19,7.9697062574382125
4.195,9.89959904391239
4.2010000000000005,5.060350068252739
4.207,6.095342196925378
4.244,5.740495294174429
4.246,6.806636586722465
4.2540000000000004,8.806619872437018
4.259,3.770872154792402
4.261,6.201340183733568
4.2620000000000005,10.908274396855713
4.2620000000000005,10.908274396855713
4.284,9.448906237343039
4.2860000000000005,7.048500360691288
4.327,6.820869449091573
4.329,9.502406532486159
4.337,15.31991101544031
4.349,13.089308319231636
4.361,12.83181496607637
4.368,6.17901870961311
4.384,4.183895884397253
4.384,4.183895884397253
4.384,4.183895884397253
4.3870000000000005,9.609393932541895
4.4110000000000005,15.843018285943367
4.415,10.193987341068858
4.421,4.742869736242763
4.421,4.742869736242763
4.447,15.773244804453267
4.45,7.97097362701003
4.455,14.653600813962932
4.455,14.653600813962932
4.4670000000000005,10.84071560335378
4.472,13.950640967263478
4.483,8.497574520165402
4.487,3.569522851895612
4.494,11.260220745757906
4.497,11.742781490809023
4.5040000000000004,9.620029104136187
4.526,7.7084810674594895
4.5360000000000005,12.270244846062264
4.545,13.097720538920333
4.555,9.100080480399537
4.556,7.447179304250653
4.5600000000000005,14.325423508813262
4.581,9.142073018175102
4.5920000000000005,10.708231020320852
4.604,6.9655279310744795
4.621,10.629113173488381
4.63,8.680515631809643
4.635,6.402309657806083
4.636,6.764381998569286
4.638,9.202151567778635
4.655,11.0363899614785
4.675,14.681842997190754
4.679,6.725306273923883
4.694,6.6114906975116075
4.707,6.04514508490392
4.744,12.65779956628856
4.745,8.860486267705117
4.76,8.413349530459284
4.774,11.046698207095373
4.775,9.405885580716069
4.776,11.802805950194061
4.779,13.382725025549
4.788,11.224898842357392
4.803,8.162247737822847
4.83,8.334156743219001
4.832,7.445300034862152
4.878,7.070209701972722
4.8870000000000005,9.128866973409814
4.893,12.249907208959222
4.898,15.42619679238343
4.9,4.289654042379374
4.91,15.42244658175152
4.9430000000000005,11.11943373182963
4.947,10.955772076390115
4.949,9.66990368424785
4.968,11.100926298084627
4.973,5.433733626684119
4.9830000000000005,9.444651246319635
4.9910000000000005,7.739402845011238
5.0120000000000005,8.657230828064678
5.05,12.734364637405656
5.0760000000000005,12.995727320304043
5.081,12.01974946710031
5.085,11.836336723265452
5.124,10.341318159628477
5.127,8.601458926131293
5.128,9.180743480283962
5.148,11.71024588851108
5.158,12.42904703191958
5.18,11.807853687125517
5.186,8.930243421832227
5.208,11.761522435120307
5.211,12.977309691731396
5.224,13.897742413071262
5.229,11.23003563023923
5.231,11.272813157656909
5.236,13.163529541064596
5.259,8.685048179378432
5.261,9.018955013614587
5.264,11.366000098638636
5.264,11.366000098638636
5.281,17.241186287554378
5.336,12.755700434549235
5.348,12.563102132622328
5.369,12.015184572276631
5.386,12.16167795507543
5.3870000000000005,13.493331668556637
5.392,17.701196240832218
5.3950000000000005,13.49981078698754
5.446,9.527415483043617
5.449,12.35967007402901
5.4510000000000005,9.811761868931447
5.465,11.321495804848812
5.497,11.671048891006418
5.507,13.13496519041545
5.508,9.11280252822441
5.545,14.116843792104525
5.553,11.767808527726595
5.575,14.390965897395386
5.578,5.815698422918081
5.609,9.057576443015739
5.62,16.321117142074225
5.625,14.579193565087834
5.63,10.835079509027395
5.634,14.365297444924787
5.634,14.365297444924787
5.64,16.578799292436592
5.652,17.720945520615423
5.659,15.359113412850464
5.663,19.030148721029082
5.673,12.532523689113688
5.675,20.58678000025829
5.675,20.58678000025829
5.681,15.262034090799805
5.691,13.351956154947333
5.697,16.043456422615208
5.698,5.7180391640894594
5.73,13.146871216028995
5.731,11.463676100426857
5.7330000000000005,12.107486000663322
5.74,8.421446582730521
5.757000000000001,13.126807359867536
5.785,19.657262147213572
5.798,15.577776382676861
5.8,16.311115090827137
5.801,10.835046023735579
5.805,17.427941018476304
5.822,9.135281408967025
5.833,12.881736811364304
5.843,11.701002162591694
5.8580000000000005,17.15094500464213
5.925,13.575799211366306
5.9270000000000005,12.576590016059303
5.938,17.852395850553677
5.942,11.25750368749628
5.961,15.864856281435763
5.966,16.551524183353887
5.998,11.236574145354702
6.0200000000000005,18.3489681401489
6.026,10.315506564492939
6.066,21.315678047958507
6.073,14.742998585417482
6.1160000000000005,18.814953634813648
6.118,16.373874051971864
6.1370000000000005,14.918091875321956
6.167,12.026616056116788
6.176,19.928592760863644
6.18,24.19941072269175
6.19,18.169493041776423
6.192,19.173164382925343
6.1930000000000005,13.799375150219186
6.2010000000000005,10.15833360904957
6.244,10.424938374871413
6.264,14.391340168994455
6.275,16.926260632469702
6.279,17.088284308460583
6.2860000000000005,20.27291781820558
6.288,14.311863310864837
6.295,13.424953517841747
6.296,19.01764141340403
6.299,15.895615130762899
6.315,19.535737060885133
6.317,11.5333749060833
6.32,8.558699794632346
6.322,12.882317631419639
6.322,12.882317631419639
6.3340000000000005,20.971885114579244
6.3420000000000005,13.098022965976735
6.346,12.136006055421229
6.348,10.439939485585057
6.348,10.439939485585057
6.364,18.73069751591114
6.422,18.21535046722586
6.428,19.826141049560352
6.4510000000000005,13.362397064321136
6.4590000000000005,20.118095276232133
6.48,19.242011127282662
6.481,14.0303461371971
6.484,16.957025374213245
6.4910000000000005,14.366923949576343
6.495,20.117334801833557
6.503,16.54021429607937
6.514,16.113388951695903
6.519,22.560907721617326
6.541,20.628191009763494
6.549,15.571258564811133
6.55,16.029052815431974
6.555,20.154266678556198
6.563,15.581114636855684
6.564,16.08958158827604
6.572,16.614565447479514
6.58,17.75158240700121
6.594,18.461931129756998
6.6000000000000005,12.28021425982985
6.611,20.534127644455154
6.612,18.055955574705674
6.626,17.30587370924106
6.63,10.587925168917312
6.638,21.714924100995255
6.643,15.800387030309322
6.65,17.794952181733912
6.657,13.819534628477449
6.671,16.19870234641791
6.694,15.63022654549027
6.711,19.14016712454633
6.716,18.921889568952615
6.727,16.242845003139287
6.727,16.242845003139287
6.775,20.055749558552254
6.78,14.46783109446677
6.787,19.634217984651013
6.788,19.604078697109745
6.8,18.707724958583064
6.803,16.314310026921188
6.812,15.419678165597574
6.82,18.38060962800515
6.822,15.744654581528039
6.8340000000000005,16.611545233210045
6.8340000000000005,16.611545233210045
6.849,18.85554870632289
6.857,19.710946645618986
6.859,15.092691073988599
6.878,22.46590606640573
6.890000000000001,18.24182641810311
6.893,15.924825727648741
6.91,16.863233583232162
6.912,17.405938153601234
6.924,21.263906053888213
6.929,20.71534029759711
6.966,16.802977989164223
6.984,15.103802543508882
6.988,17.89960841957069
6.996,19.355695093638875
7.003,18.251292825134826
7.006,17.123909269033025
7.033,20.253278546835954
7.042,14.570473742291568
7.042,14.570473742291568
7.063,20.943659922441594
7.075,16.54442162631357
7.098,24.31046175147319
7.112,18.06280830168501
7.115,18.003159465913832
7.127,19.51958995058876
7.1370000000000005,24.91989949732206
7.143,20.929003157158718
7.151,19.6417661889877
7.1770000000000005,22.518525419333564
7.2010000000000005,19.956223230259695
7.205,22.58133431930519
7.229,19.212250636250385
7.264,13.219149894236953
7.281000000000001,16.312361366562236
7.285,18.399295752768417
7.292,21.841132552800374
7.303,16.478044189756858
7.331,21.52715956434557
7.336,12.024395885034242
7.3500000000000005,24.6297551115537
7.355,14.643491396858977
7.399,18.425336047252454
7.4,21.133008765481858
7.41,25.853206441748057
7.412,19.152538329844166
7.413,18.834667632071536
7.429,17.474749382560166
7.431,26.51438055132769
7.448,19.031551223933324
7.468,21.478941964591613
7.479,19.3135356896317
7.48,17.454809199086487
7.481,25.553196384657255
7.484,23.314959961651645
7.492,21.349904999213752
7.508,22.863335035948385
7.513,26.393265727073857
7.527,20.231503228250787
7.531000000000001,17.04096419402194
7.541,16.027680171624645
7.565,20.022386745676343
7.567,23.336881534325286
7.573,17.597325674451824
7.5760000000000005,13.205111584732482
7.631,22.138589112909358
7.648000000000001,23.934062950653896
7.667,24.352842212361367
7.687,23.609018866366824
7.688,24.39812461646277
7.75,21.931172616262124
7.751,23.626356607573655
7.756,29.0052864606884
7.756,29.0052864606884
7.8,25.10931802855351
7.809,27.168526712069497
7.817,18.955589790075862
7.832,29.845799359814784
7.836,24.77481554638309
7.838,23.183003564848445
7.838,23.183003564848445
7.843,25.49869436268479
7.844,18.25281437853871
7.845,26.179931107527608
7.856,25.464559206596775
7.861,19.023389369647866
7.888,18.472081007659195
7.892,21.775620938083584
7.9030000000000005,26.51789670778972
7.906000000000001,26.500223406919137
7.915,26.597372674019024
7.926,24.638531020421656
7.928,26.03052105658479
7.9350000000000005,27.055745440748126
7.94,21.256934082472085
7.952,24.2373222474122
7.956,28.062372756458014
7.986,23.252422148663115
7.992,24.38702720050724
7.997,22.052524012185827
8.025,22.938700233232623
8.039,25.85518505218944
8.040000000000001,23.84778633351847
8.066,23.233384371644195
8.067,25.89934551599673
8.076,21.342595346069864
8.086,24.452130365756773
8.086,24.452130365756773
8.098,21.604272840521254
8.104000000000001,21.692475849708966
8.104000000000001,21.692475849708966
8.107,23.450512271068856
8.108,24.030477584936836
8.113,21.230871296889777
8.117,26.284565203720263
8.123,27.732817870794054
8.133000000000001,22.425216847355532
8.135,30.006386266478174
8.138,20.53162014564548
8.141,23.830846357262285
8.154,22.248816491300317
8.175,25.503130703068607
8.178,31.72309159212633
8.181000000000001,26.670973866313034
8.182,21.518262665753195
8.184000000000001,24.953736752882584
8.191,21.801160683774487
8.197000000000001,25.659246433226247
8.202,21.644010376388557
8.212,29.58720349818461
8.221,24.55903400658516
8.234,25.134622447026565
8.242,24.66181424000243
8.246,24.352960803939304
8.253,29.54657429925117
8.268,25.228790388931213
8.268,25.228790388931213
8.283,21.828095469451227
8.285,27.453034440878426
8.294,31.11812811221933
8.306000000000001,25.859048155864578
8.31,22.368458739043138
8.312,19.60026241980902
8.314,24.059005860953715
8.355,20.9406674575331
8.372,24.176884431414233
8.375,28.622794114822412
8.378,27.608279574745943
8.384,27.419554471412763
8.385,22.55503585148265
8.388,27.352282133922518
8.406,27.064668607093612
8.412,31.827699406410126
8.414,32.83017244760146
8.417,30.28142498509118
8.421,30.817847358885775
8.432,28.78360538115775
8.433,25.638601062895972
8.438,24.773135430515072
8.451,17.427809145091715
8.468,26.38233742207145
8.469,29.7779621746413
8.479000000000001,27.35711199797143
8.482,24.336849015748278
8.498,26.110754149039938
8.501,28.71605237193806
8.507,23.329368043606866
8.51,30.474136196277
8.533,22.501840971913495
8.537,26.649238246956244
8.571,24.334043396541205
8.58,27.342518073711087
8.588000000000001,31.239827293337616
8.614,33.25872090116688
8.623,25.99553115349077
8.624,25.16055134317346
8.633000000000001,25.382676863523617
8.654,30.315844724798193
8.664,26.9009799690128
8.669,20.218722078042823
8.681000000000001,25.907038839068353
8.693,26.348720938396134
8.696,30.953713385720885
8.697000000000001,24.93744478898709
8.703,29.92676767175746
8.711,24.98341906516564
8.716,32.372179431078344
8.723,29.909263415604315
8.726,27.364836094562225
8.727,31.218420056004543
8.728,28.97791816207991
8.749,33.06050239091014
8.75,31.931931691280596
8.751,28.458671573674412
8.76,24.214817997956544
8.768,27.956485714590045
8.773,26.88554504641767
8.776,28.094898740810653
8.792,29.445367820562783
8.793000000000001,32.00404395524528
8.803,30.03539214986325
8.804,24.95732457931578
8.816,33.03110787568486
8.821,23.99643844655888
8.831,26.115640237510128
8.833,29.979432141362437
8.851,28.089201595917977
8.896,32.773432835624284
8.908,30.598054938049298
8.909,31.88775338609522
8.922,28.959068764040786
8.922,28.959068764040786
8.926,27.068185094940684
8.935,28.232902234457082
8.944,34.99861145448381
8.966,23.724221017566922
8.967,27.007784567328176
8.97,30.347942466005627
8.974,30.93469583253956
8.976,29.96394817401067
8.999,28.631798306408854
9.024000000000001,30.824534887579635
9.034,30.098193432726852
9.051,31.45802888306774
9.051,31.45802888306774
9.063,25.336039047853284
9.077,26.34875769179197
9.102,31.47030205919798
9.115,24.981977184621343
9.154,28.659770430167605
9.172,32.30344222767236
9.191,27.574598042715728
9.196,31.6703625001191
9.198,31.708637720980573
9.225,29.00310353112564
9.229000000000001,29.6879395679718
9.232,28.79694798861934
9.235,31.328247050362926
9.244,32.01170256447434
9.252,28.568446932676316
9.253,27.750640856047504
9.257,31.793664703568314
9.258000000000001,32.23189961322092
9.259,28.43033114604868
9.261000000000001,34.10581273319676
9.268,26.789020300663648
9.287,25.153768870982418
9.302,28.227511450451196
9.303,31.93213594460841
9.326,27.901225385479517
9.349,36.18792651094073
9.349,36.18792651094073
9.351,27.669042315830026
9.353,41.47980190035899
9.358,32.09935879650706
9.362,31.629359368812327
9.374,31.41359286029171
9.379,32.19993764265043
9.412,29.253411656728655
9.421,29.49572278568607
9.435,31.88600380026656
9.455,31.741290938252945
9.461,33.26922867202978
9.479000000000001,31.565639890940687
9.482,29.906560968606442
9.483,28.89666567397697
9.492,30.21052196368652
9.497,35.29920754668359
9.507,35.43297550764772
9.525,30.210803449074575
9.525,30.210803449074575
9.535,40.254659337072965
9.537,32.540801350877615
9.538,31.531924605723113
9.538,31.531924605723113
9.553,32.247300995589235
9.557,29.7639190344001
9.565,30.19110577854513
9.577,32.01601849332145
9.593,32.34107239092855
9.595,40.161296989622784
9.606,34.55792168628833
9.615,34.7170185019553
9.619,29.592994728420425
9.626,33.205433895772686
9.633000000000001,30.051575611094158
9.635,32.86905139102629
9.642,28.658430268132346
9.647,26.610068183309348
9.651,35.914771679161284
9.673,29.26795760131254
9.688,33.147034470647704
9.71,35.04793367509057
9.717,34.79917055876249
9.728,37.66386215513348
9.728,37.66386215513348
9.747,36.70250305783839
9.76,29.54406546722291
9.766,37.47440779273579
9.778,34.21744332829999
9.834,35.4448187729384
9.861,30.386436582889374
9.862,39.3961568508226
9.879,30.053347976157323
9.881,31.877296798205478
9.886000000000001,31.274708673790908
9.889,33.054057122792045
9.893,31.47212448758812
9.895,33.32637076838919
9.901,36.06996147823243
9.912,38.83359170741683
9.916,35.806654561938394
9.927,39.70226891880775
9.938,34.244108206231815
9.947000000000001,31.103426660999666
9.954,31.658957890593346
9.958,33.53311771499301
9.961,34.04011241257108
9.961,34.04011241257108
9.967,32.7379900809109
9.98,36.73516291953821
